Z-SCORE,Asset liability ratio,Current ratio,Cash ratio,EBITDA/interest bearing debt,ROA,ROE,Gross profit margin on sales,Net business cycle (days),Turnover rate of accounts receivable (Times),Inventory turnover rate (Times),Stock Volatility,Debt financing costs,Share pledge ratio of controlling shareholders,P/E ratio,P/B ratio,Stock price rise and fall in the last year,"Company nature (state owned assets 0, others 1)",Cluster,Risk Level
8.562320486,0.244969,0.027169,1.031769406,0.142147337,-0.000879,0.003295,0.159567,194.5299,2.2154,2.7608,48.73439519,0.041442132,0.060029379,1179.206326,3.682605457,-0.149705042,1,2,Low Risk
2.880594779,0.552847,0.012089,0.420081571,0.256924439,0.037027,0.059517,0.210395,28.2673,4.4517,13.0965,28.29052753,0.01235764,0.434459958,53.97602082,3.250016519,0.060746151,1,2,Low Risk
4.496150859,0.354944,0.025911,0.107464685,0.15496897,0.038325,0.042456,0.084516,271.4286,2.3139,2.7517,32.0072965,0.00775816,0.376634126,64.41018447,2.769594762,-0.092568226,1,2,Low Risk
3.893511391,0.389712,0.018958,0.596729655,0.421414718,0.069123,0.089572,0.15894,50.4281,8.7568,7.9145,51.32553932,-0.000201843,0.756745151,23.18546531,2.112087007,0.16471304,1,2,Low Risk
0.414262755,0.626011,0.005229,0.045887637,0.164241985,0.034849,0.01964,0.508371,408.4707,29.7139,0.6379,28.92176429,0.05808922,0.4973574,53.14249695,1.135827167,0.189458654,0,2,Low Risk
2.224158852,0.576749,0.014933,0.198542468,0.24381635,0.052376,0.076246,0.188799,261.9295,2.3862,2.0319,27.49184148,0.007189746,0.203277335,28.90577134,2.187126844,0.040964674,1,2,Low Risk
4.810298768,0.338362,0.019086,0.202650841,0.650565349,0.095898,0.100939,0.26277,154.5962,3.9598,3.2885,36.60706365,0.036200826,0.0,26.88294589,2.687680829,-0.25025227,1,2,Low Risk
1.651250054,0.48977,0.003155,0.084480401,0.372992814,0.041669,0.045331,0.157627,18.4946,7.0283,428.69,41.13765367,0.025374465,0.499999888,42.50346985,1.888311057,0.212848914,1,2,Low Risk
2.369890647,0.454963,0.01002,0.235831306,0.201197347,0.012616,0.007452,0.198675,107.2477,9.5706,3.3188,25.74181519,0.023272176,0.653883901,266.3360847,1.964992469,-0.208694136,1,2,Low Risk
2.513912114,0.359517,0.020056,0.845842201,1.578727235,0.036619,0.048021,0.248362,-7.7045,234.0757,8.73,55.76424831,0.013279407,0.497982168,28.94121236,1.413733881,0.955764364,0,2,Low Risk
1.1722351,0.493444,0.007087,0.265535172,0.16446259,0.025498,0.01915,0.197235,351.3036,33.7538,0.8806,40.65332348,0.030489902,0.368449326,66.18641303,1.261457896,0.143694937,1,2,Low Risk
2.357658324,0.501329,0.008565,0.464543656,0.634682935,0.099404,0.13191,0.220786,42.2147,7.9003,12.4771,38.59045495,0.015357384,0.698408261,14.0266961,1.976620443,0.111447732,1,2,Low Risk
1.581940248,0.674153,0.009394,0.135464687,0.331716856,0.035358,0.051534,0.192832,60.992,4.0611,3.5255,96.90382532,0.025757218,0.409558766,52.39545892,2.481863608,0.838772528,1,2,Low Risk
2.158205351,0.46303,0.01749,0.322103874,0.306539653,0.017053,0.021958,0.261552,355.9646,1.6649,1.097,40.3555337,0.007090733,0.583821669,80.02314385,1.758379699,0.19028442,1,2,Low Risk
3.158892579,0.313111,0.016679,0.572964283,0.676219162,0.066353,0.086061,0.317711,177.6929,2.6393,2.9252,48.7032095,0.020488737,0.794144477,22.25916079,1.576715059,-0.257844475,1,2,Low Risk
6.343512797,0.263424,0.023081,0.41721937,0.774198694,0.033809,0.040116,0.084884,93.8173,6.0929,7.283,45.7771535,0.004652327,0.499999998,66.17265147,2.642507894,0.105894627,0,2,Low Risk
0.886055473,0.874771,0.010285,0.082785915,0.088696418,0.016615,0.058127,0.049478,105.5657,3.1824,1.7855,41.04870948,0.009661926,0.252037403,21.21359252,1.33292699,-0.370350404,0,2,Low Risk
0.991225409,0.961808,0.010302,0.080761017,0.266324007,0.042104,0.285405,0.331223,1596.5349,1.5358,0.2457,35.73736712,0.033262132,0.0,91.58514329,123.0950119,-0.189179836,0,2,Low Risk
9.86754286,0.268668,0.029592,1.686536731,0.0,0.040799,0.049334,0.187994,38.1502,6.4391,4.1664,44.516861,-0.005065746,0.963963316,108.1721605,5.234017264,-0.466694508,1,2,Low Risk
1.62656661,0.419594,0.01598,0.874935276,0.1559868,0.058245,0.068702,0.870896,4160.6478,2.4362,0.0879,26.02797503,0.040383141,0.999972126,15.02029444,1.017889037,0.123508396,1,2,Low Risk
2.356314275,0.350598,0.016286,0.531447935,0.452762129,0.044216,0.055866,0.250108,132.0377,4.5479,2.6971,24.10232408,0.015795616,0.434688298,18.93555446,1.053370857,-0.177406731,1,2,Low Risk
1.299238606,0.527546,0.015089,0.311812841,7.281621574,0.092676,0.169642,0.411618,436.6255,2.1629,0.7675,0.0,0.000184957,0.0,0.0,0.0,0.0,1,2,Low Risk
2.566749292,0.448762,0.012862,0.411322197,0.226613547,0.02393,0.00602,0.137692,82.6126,6.4266,4.5213,37.33263623,0.027021151,0.257312287,296.493951,1.774852855,-0.271643823,1,2,Low Risk
-0.127704588,0.851693,0.004035,0.139416546,-0.007820623,-0.056288,-0.372276,0.272607,-37.6576,89.3201,2.7026,40.8454384,0.019418553,0.513658679,-4.329601065,1.62385347,-0.312853595,1,2,Low Risk
1.907764044,0.473353,0.01125,0.350913187,-0.351726418,-0.116488,-0.222242,0.37202,149.1924,3.187,3.0681,48.07350824,0.020941111,0.0,-10.74281289,2.291014401,-0.355559618,0,2,Low Risk
0.960472869,0.521224,0.010829,0.085221992,-0.464928404,-0.131324,-0.354222,0.200605,772.6365,0.967,0.5725,27.59207302,0.040297641,0.911139579,-5.774571087,1.843767588,-0.204575218,1,2,Low Risk
3.243769291,0.350444,0.017677,0.173486756,0.459993525,0.030125,0.038444,0.145667,205.377,3.2699,2.5335,34.73183306,0.004409293,0.0,42.71287164,1.623868449,-0.114858035,0,2,Low Risk
2.555355976,0.420233,0.012513,0.17991686,0.337222804,0.055649,0.065658,0.293754,270.2211,6.1221,1.2435,29.38154251,0.015740037,0.193913476,32.47728936,2.132920348,-0.032160194,1,2,Low Risk
1.380478247,0.676797,0.008262,0.063734059,-0.438145745,-0.211561,-0.615586,-0.074565,338.4756,2.0387,1.621,34.44666766,0.029168144,0.0,-9.711508441,6.230338997,-0.444984837,1,2,Low Risk
-0.744447982,0.63897,0.008042,0.073487636,-1.450525469,-0.238019,-0.643908,-0.17858,271.7243,4.1163,1.2905,39.80047095,0.042841343,0.0,-5.058738345,2.825263562,-0.302485172,0,2,Low Risk
-0.351073281,0.795742,0.007376,0.099704576,-0.26330281,-0.177641,-0.673657,0.073172,141.6442,2.373,2.3746,49.38942863,0.036804018,0.98574807,-1.690389652,0.836141273,-0.486379928,1,2,Low Risk
2.558867422,0.601827,0.045259,0.291233048,0.064294107,0.033042,0.013367,0.53415,6517.1153,1.5105,0.056,33.03384369,0.046354169,0.506198761,242.6498557,3.438070641,-0.185504034,0,2,Low Risk
4.731506267,0.43613,0.017063,0.544029917,1.961928214,0.04052,0.028564,0.213889,60.6726,3.1651,4.0061,48.98372063,-0.001461343,0.301483082,214.4641927,6.193993705,0.070651038,0,2,Low Risk
6.844307984,0.237567,0.033544,1.699343676,2.977696694,0.042684,0.037259,0.052154,21.0762,4.6887,13.8883,51.84812161,0.011507164,0.793988554,83.95071547,3.072085347,0.018518519,1,2,Low Risk
4.324860124,0.306273,0.020963,0.59260828,1.353965413,0.074755,0.088505,0.220871,99.9737,3.2612,5.3951,50.17489667,-0.003976978,0.491576227,23.93479039,2.096355287,0.787702267,0,2,Low Risk
0.168500253,0.97257,0.00536,0.14771806,0.16994522,0.053122,0.585225,0.059074,39.7223,9.8066,4.8886,57.15037424,0.026028882,0.5,60.97256149,-3.885318037,0.134536847,0,2,Low Risk
2.115348277,0.615635,0.011915,0.15289578,0.302747143,0.028137,0.066099,0.146348,84.6286,3.3064,3.3473,54.12592265,0.006070248,0.25270235,38.60179023,2.492982657,-0.090348589,1,2,Low Risk
1.672364293,0.617966,0.013133,0.193624541,0.234461997,0.011723,0.023901,0.20048,201.4544,3.3811,1.4807,55.59078389,0.014003229,0.52911531,103.734436,2.360850094,0.517666293,1,2,Low Risk
3.651723559,0.459384,0.018351,0.504122419,0.256948322,0.077589,0.110233,0.482137,173.7705,11.456,2.0622,52.56667892,0.019772249,0.877887789,34.00324381,3.792770699,-0.323433875,1,2,Low Risk
2.938006075,0.416538,0.017377,0.40777284,0.143199467,0.00813,-0.007126,0.20209,341.9299,1.7208,1.7733,69.91272505,0.033853053,0.5226209,-335.0691419,2.358269763,-0.125334092,1,2,Low Risk
4.675435728,0.387127,0.019468,0.270549144,0.246090817,0.04953,0.054796,0.162367,168.1844,3.1763,3.4328,65.17010989,0.046459322,0.760572701,58.50864408,3.198580304,-0.279698217,1,2,Low Risk
6.434666143,0.365704,0.017354,0.518288133,0.246274641,0.03802,0.029756,0.176113,201.9951,4.3644,2.2334,56.70672974,0.045774091,0.346350303,235.8463758,5.578772752,0.135288006,1,2,Low Risk
1.310496826,0.696701,0.008351,0.291713391,0.183639834,0.038818,0.0438,0.181436,22.5838,5.4863,5.0814,43.49753599,0.029945263,0.733207822,31.64340817,1.47017572,0.36747804,1,2,Low Risk
-1.291865979,0.650853,0.012047,0.242840109,-0.531032763,-0.199788,-0.617031,-0.002318,107.643,3.1782,12.738,47.59733368,0.037187971,0.0,-4.628046814,2.882434366,-0.155756965,1,2,Low Risk
1.055991456,0.802306,0.011034,0.271319193,1.680889903,0.046281,0.18212,0.092515,-53.1528,2.0418,3.7546,0.0,0.002961851,0.0,0.0,0.0,0.0,1,2,Low Risk
3.18795385,0.404967,0.015129,0.353421292,-1.95706526,-0.31421,-0.457191,0.272218,181.4646,1.911,3.6108,73.75537261,0.013046643,0.0,-7.64940954,2.881192134,0.010399541,1,2,Low Risk
2.540078506,0.710505,0.011379,0.140076136,0.303461146,0.083031,0.069965,0.275711,247.5625,1.5538,3.4312,81.25666152,0.026890405,0.672467686,116.2734323,8.143795974,0.665922039,0,2,Low Risk
3.496407589,0.4705,0.015176,0.682282123,-0.801079474,-0.14868,-0.295615,0.04543,14.4962,12.5038,30.2183,33.83177572,0.011382807,0.357552353,-6.998302532,1.924904132,-0.010297558,1,2,Low Risk
3.610145677,0.331305,0.02925,0.65689365,-1.020810345,-0.137433,-0.231942,0.056701,75.2025,4.0254,114.9884,41.57408317,0.009206111,0.5,-6.624980742,1.371336547,-0.036511442,0,2,Low Risk
2.033184019,0.482108,0.017176,0.224695755,-0.124550568,-0.040193,-0.06324,0.216859,227.7648,1.0326,4.8318,42.12870446,0.01298193,0.493754521,-26.95489003,1.738299105,-0.089776855,1,2,Low Risk
5.006242845,0.294392,0.019775,0.534337148,1.557281852,0.062825,0.067343,0.162256,38.6833,10.4678,13.6103,44.5723636,0.022447585,0.208417288,51.96711456,3.487883731,0.306853583,0,2,Low Risk
3.577878452,0.430562,0.017852,0.724724976,0.742377986,0.098443,0.161848,0.117828,3.989,23.7075,15.3894,34.97440939,0.006862392,0.532152284,17.29036103,2.369737028,0.218068536,0,2,Low Risk
2.181598172,0.402196,0.034834,0.637300926,-0.060241171,-0.060935,-0.124758,0.641636,229.6549,6.4696,1.1724,62.05583976,0.049642922,0.749999932,-22.68270991,2.818560453,-0.368945947,1,2,Low Risk
0.55520556,0.785593,0.004436,0.018252322,-0.96030601,-0.313366,-1.017186,0.251402,58.1582,2.6676,6.1391,48.09360339,0.05348418,0.0,-6.271198054,4.369242754,-0.393710869,1,2,Low Risk
2.911069569,0.368542,0.013637,0.252868217,0.136317056,0.017424,0.008859,0.291744,210.3905,2.5924,1.9305,71.69319061,0.016764057,0.288647494,330.4791825,2.41143464,-0.530278232,1,2,Low Risk
3.432498042,0.421823,0.010081,0.381128698,0.373471766,0.058339,0.089949,0.239079,118.9792,15.3572,2.388,41.35189149,0.018179728,0.0,36.20323689,3.224095047,0.11903865,0,2,Low Risk
3.308923687,0.492937,0.020412,0.69720639,0.339932761,0.105599,0.150598,0.119025,71.6951,6001.9786,4.3079,44.31463997,0.032987816,0.0,14.93430375,2.101367356,-0.445771916,0,2,Low Risk
2.428071476,0.470406,0.015967,0.288446045,0.173688482,0.020273,0.01985,0.103752,96.9447,5.2842,6.5775,27.27374807,0.026184753,0.0,76.95692559,1.510710523,-0.016386978,0,2,Low Risk
1.337471977,0.659761,0.01657,0.17448675,0.235864784,0.045269,0.059305,0.271207,1071.6539,59.0903,0.2852,57.98270248,0.025882349,0.492386092,19.47478159,1.147953037,0.993009944,1,2,Low Risk
1.001950008,0.646081,0.008299,0.322449099,0.182465711,0.026217,0.038073,0.201319,30.0232,7.8605,6.9381,44.01284751,0.01528451,0.499987523,26.68041902,1.020134151,0.737274136,0,2,Low Risk
1.667777124,0.651953,0.012302,0.159613882,0.096806298,0.014411,0.00416,0.2498,256.342,1.0471,2.2482,71.4279617,0.02739262,0.696556199,843.3839086,3.435496978,-0.054868399,1,2,Low Risk
0.735755142,0.698188,0.008917,0.20136544,0.130124779,0.042032,0.096935,0.619287,-95.1047,0.9192,0.0,34.45037172,0.031173808,0.0,17.1405653,1.770567725,-0.243491291,1,2,Low Risk
2.769027253,0.51816,0.015214,0.298742283,0.192257962,0.050742,0.066835,0.168215,59.44,6.733,9.4718,31.45805747,0.014398126,0.0,29.37372797,2.090907736,-0.411147624,1,2,Low Risk
4.700739051,0.407127,0.01689,0.170678755,0.198016582,0.02331,0.01773,0.111702,108.0153,3.8169,9.0336,36.69741389,0.030943544,0.208903131,246.4498699,4.406007453,0.026641739,1,2,Low Risk
2.485392492,0.521849,0.014014,0.584495597,0.028797229,-0.015772,-0.060671,0.07766,84.7001,5.5577,10.3002,38.40688024,0.035905259,0.789926624,-35.60054997,2.128351158,0.084382519,1,2,Low Risk
1.742207589,0.644855,0.009621,0.088976393,0.06123387,-0.041147,-0.147357,0.290238,191.478,1.308,1.9383,58.27546851,0.030574598,0.652390064,-30.59930363,4.411059766,0.296127403,1,2,Low Risk
3.231076949,0.496338,0.017122,0.513925718,0.164010908,0.01886,0.016147,0.112281,3.7131,12.6294,12.095,37.20010095,0.015922652,0.275689765,194.1889165,3.113255486,-0.251878725,1,2,Low Risk
5.752106709,0.230247,0.032978,0.762689085,3.367709402,0.019395,0.022464,0.109069,117.3309,5.8124,4.5513,58.59687211,-0.002918928,0.599636584,85.50280842,1.907883394,-0.586371769,1,2,Low Risk
7.251229564,0.158206,0.025061,1.702959411,-0.033879926,-0.051083,-0.053152,-0.187546,117.3488,2.3065,14.3723,35.59430797,0.024195278,0.5,-37.81207079,2.039515534,-0.185399882,0,2,Low Risk
0.648167285,0.716453,0.009642,0.530743972,0.101899084,0.045933,0.064936,0.231887,-154.9025,6.2818,102.1009,43.13092094,0.026040256,0.0,14.37252757,0.924045928,0.015400931,0,2,Low Risk
1.231678001,0.585056,0.013435,0.641542801,0.210470131,0.070538,0.070434,0.099441,45.0655,8.6487,13.7517,60.97324321,0.055967235,0.760922793,16.89337444,1.19893366,-0.086151117,0,2,Low Risk
3.43002103,0.346496,0.013076,0.322997223,-0.293708237,-0.074816,-0.119044,0.353841,451.242,2.0428,0.8524,48.63575634,0.037649874,0.726264748,-22.39549665,2.66339156,-0.375380354,1,2,Low Risk
7.741283164,0.247347,0.015776,0.797761954,1.383290412,0.061812,0.070699,0.239268,43.9856,8.1375,5.5693,47.0575927,0.014199978,0.514202431,51.20884266,3.537163985,-0.05472331,1,2,Low Risk
5.378989855,0.269538,0.0165,0.344378262,0.546432102,0.041728,0.040649,0.211219,91.3987,28.9245,3.1918,64.67346473,0.004430041,0.57054102,63.0538624,2.540594683,-0.559636364,1,2,Low Risk
2.971823258,0.346125,0.019734,0.236930167,0.507171771,0.037263,0.040362,0.273607,249.942,2.8031,1.9577,54.31932909,0.01112266,0.546979555,36.49699035,1.486119917,-0.303690344,1,2,Low Risk
1.897839028,0.468928,0.01264,0.421305578,2.389665491,0.151093,0.241068,0.312683,3.0873,5.8683,6.9762,0.0,0.025962837,0.0,0.0,0.0,0.0,1,2,Low Risk
0.835424208,0.576369,0.011474,0.29676482,0.096225272,0.023264,0.012725,0.367392,190.8676,6.0832,1.4081,44.24710578,0.025779468,0.0,87.87361099,1.100387558,0.148935784,1,2,Low Risk
2.120912497,0.438064,0.016888,0.3735742,0.290328974,0.0425,0.024247,0.159335,131.6953,4.8484,2.7109,44.35274605,0.023122153,0.841919055,66.82856377,1.485852936,-0.2062601,1,2,Low Risk
5.418306243,0.249061,0.048619,0.621624992,0.437853104,0.053839,0.055745,0.133942,70.0229,7.0413,10.6079,30.80787064,0.039820121,0.796293205,32.29139143,2.134429203,-0.120984581,1,2,Low Risk
4.113786014,0.477086,0.018878,0.335757826,0.199456605,0.047778,0.061887,0.084573,90.2562,4.5023,10.8464,42.94176884,0.02542412,0.357142857,48.9894626,3.007828113,-0.295275591,1,2,Low Risk
1.812685166,0.710925,0.00896,0.121245767,0.069222503,-0.021743,-0.105298,0.027987,-6.9197,5.2663,22.708,40.49869265,0.02594634,0.0,-60.69888023,6.232558516,0.2330524,1,2,Low Risk
2.063789743,0.521021,0.013815,0.094765674,0.173027421,0.021783,0.009715,0.176122,298.8634,1.3289,3.4387,35.84817236,0.028013889,0.0,258.9227898,2.450364989,0.0,1,2,Low Risk
5.753059278,0.245356,0.019424,0.272136888,0.962753201,0.032065,0.040863,0.190024,122.2837,4.9227,1.7311,44.61934106,0.000337319,0.77019628,73.9919151,2.680984758,0.350162622,1,2,Low Risk
1.586942756,0.706684,0.006876,0.063959146,0.091979575,-0.002888,-0.053054,0.090553,85.0757,6.957,4.6997,57.99688872,0.029104074,0.536244203,-70.19656718,3.859013837,0.194241038,1,2,Low Risk
1.809026826,0.455283,0.011715,0.213850806,0.39557794,0.02828,0.02846,0.145794,108.4281,2.015,8.2982,45.26625389,-0.014329002,0.468309848,42.13714549,1.197401617,-0.448394958,1,2,Low Risk
0.556574176,0.498102,0.007257,0.292316353,0.496736006,0.01283,0.012917,0.137245,-58.473,15.3513,8.3792,45.00382148,0.033365842,0.117071794,90.85144912,1.177474189,-0.424023482,1,2,Low Risk
4.130039037,0.366659,0.02116,0.378060383,1.056729956,0.074941,0.091902,0.219184,134.6396,4.6781,2.6337,62.96405956,0.002636488,0.520065822,26.24867137,2.398171519,-0.302439024,1,2,Low Risk
2.959582218,0.441462,0.011473,0.177257395,1.423588822,0.153531,0.292059,0.237893,97.7755,5.1979,2.3535,44.24483672,0.017546713,0.902527076,10.02331665,2.405401241,0.013953488,1,2,Low Risk
3.785407284,0.478358,0.017685,0.461064992,1.731779304,0.059609,0.111731,0.233778,100.6953,1.9635,5.3033,38.24912603,0.010162058,0.462963422,26.40847562,3.324820066,0.141570223,1,2,Low Risk
0.629025673,0.585733,0.00697,0.14164391,0.0,0.047195,0.066889,0.40125,39.2576,0.0,9.1702,0.0,0.035822967,0.0,0.0,0.0,0.0,1,2,Low Risk
4.789809986,0.530022,0.012244,0.032611379,0.159718145,0.04098,0.043792,0.176356,199.4685,4.9206,2.2326,39.99954034,0.019663325,0.326392778,167.7186454,7.092165598,0.02173807,1,2,Low Risk
1.530609533,0.490614,0.012324,0.27798718,0.482354541,0.143764,0.227902,0.374265,146.4618,3.2139,4.2368,0.0,0.031917785,0.0,0.0,0.0,0.0,1,2,Low Risk
0.883588046,0.635303,0.005046,0.200667009,0.648836448,0.129703,0.279972,0.307779,-12.5068,25.7153,4.5018,0.0,0.025383436,0.0,0.0,0.0,0.0,1,2,Low Risk
1.826244779,0.449445,0.00971,0.182351986,0.769621891,0.119462,0.220095,0.263712,35.681,6.9009,10.0252,0.0,0.014096979,0.0,0.0,0.0,0.0,1,2,Low Risk
0.698673269,0.747754,0.005619,0.077998769,0.638328278,0.079113,0.278491,0.220161,87.6012,9.3648,3.0398,0.0,0.009017273,0.0,0.0,0.0,0.0,1,2,Low Risk
3.234470104,0.446087,0.015578,0.189363953,0.04121354,-0.015696,-0.094562,0.002485,96.4241,6.5663,5.8082,61.87892108,0.043810639,0.989278338,-33.96171972,3.051228714,0.047718461,1,2,Low Risk
1.16010881,0.492293,0.007173,0.094114271,0.0,0.078749,0.108616,0.285615,89.5403,10.6972,4.3125,0.0,0.038229384,0.0,0.0,0.0,0.0,1,2,Low Risk
2.528810045,0.504381,0.01901,0.370026483,2.054540636,0.145459,0.232799,0.233264,132.2432,3.9417,3.5153,0.0,0.006470689,0.0,0.0,0.0,0.0,1,2,Low Risk
1.919792181,0.437041,0.014456,0.236695202,0.519577423,0.108481,0.146187,0.199614,74.4787,9.8264,6.1215,0.0,0.037553676,0.0,0.0,0.0,0.0,1,2,Low Risk
2.409727633,0.395176,0.019036,0.069174304,0.33654421,0.085855,0.098821,0.150451,149.1213,4.4727,4.6155,0.0,0.050404228,0.0,0.0,0.0,0.0,1,2,Low Risk
4.553586026,0.545789,0.01366,0.36009557,0.047224265,0.003308,-0.047549,0.140916,212.7729,2.3519,5.0502,66.56201169,0.051587862,0.260238807,-139.8067638,6.622513679,0.372680891,1,2,Low Risk
1.338140165,0.572251,0.012591,0.207792585,0.770856134,0.075158,0.14591,0.546602,283.6021,1.4913,1.9933,0.0,0.0074401,0.0,0.0,0.0,0.0,1,2,Low Risk
2.607113378,0.652109,0.011919,0.023478312,0.151730709,0.040959,0.084869,0.255416,844.3501,10.6702,0.3557,40.99105796,0.005857486,0.441203463,77.64723657,6.617777544,-0.216241837,1,2,Low Risk
3.380463165,0.345215,0.011561,0.170282291,0.205318724,0.016898,0.00634,0.339248,225.7172,1.7135,2.4625,55.73510685,0.032649093,0.879846027,484.6390603,3.059629438,-0.232821921,1,2,Low Risk
3.451348014,0.431851,0.024343,0.695095859,0.140854058,0.025502,0.021082,0.238078,176.5364,48.8349,1.1596,48.25724398,0.018386925,0.99999981,153.7338228,3.244549942,-0.202457878,1,2,Low Risk
2.550515064,0.701165,0.01225,0.151503453,0.129851426,0.037421,0.083989,0.148578,241.5602,2.0315,1.8647,78.94390753,0.016188752,0.567072516,101.4647524,8.478377595,0.513803749,1,2,Low Risk
2.755706421,0.576008,0.014055,0.496820751,2.305881842,0.211079,0.36884,0.160892,-6.2988,3.8243,5230.6522,0.0,0.005454743,0.0,0.0,0.0,0.0,1,2,Low Risk
0.997439713,0.742994,0.008208,0.208307957,0.511117324,0.044818,0.157106,0.193145,-59.8712,38.0386,11.123,0.0,0.00746717,0.0,0.0,0.0,0.0,1,2,Low Risk
1.42244776,0.584621,0.012734,0.445561073,0.364911307,0.079463,0.143955,0.187761,100.6096,3.9087,4.1711,0.0,0.003149525,0.0,0.0,0.0,0.0,1,2,Low Risk
1.62076709,0.510824,0.011204,0.301637199,0.690642254,0.149625,0.237894,0.372552,154.9201,3.8537,2.3777,0.0,0.027125639,0.0,0.0,0.0,0.0,0,2,Low Risk
0.687257205,0.804554,0.003608,0.080210091,0.116701568,0.030685,-0.026834,0.275674,-22.5653,10.2639,4.3724,86.24754725,0.0500072,0.554967275,-162.2277327,4.399777282,0.657097336,0,2,Low Risk
2.659149242,0.599265,0.002243,0.175450263,0.211912067,0.020992,0.020359,0.319815,-110.3559,152.2261,48.3387,64.52016816,0.026635323,0.0,338.0962586,6.9126619,-0.151573231,1,2,Low Risk
2.22279969,0.535128,0.014532,0.064579147,0.514508705,0.109103,0.178326,0.199744,70.4444,3.8125,8.7802,0.0,0.023831801,0.0,0.0,0.0,0.0,1,2,Low Risk
-1.101958808,0.912679,0.008042,0.315223998,0.131773087,0.04153,0.459636,0.16871,156.5931,1.4037,1.6407,0.0,0.01029888,0.0,0.0,0.0,0.0,0,2,Low Risk
2.416342579,0.528369,0.007123,0.389115012,0.274262189,0.054465,0.090574,0.139476,-62.5247,15.1505,12.4747,85.38078045,0.020483686,0.998699653,52.75601411,4.830230633,0.930062698,1,2,Low Risk
3.768040798,0.557918,0.011619,0.252268313,1.151898011,0.10385,0.16265,0.134123,5.1163,19.1546,2568.017,0.0,0.014128692,0.0,0.0,0.0,0.0,1,2,Low Risk
4.170868793,0.500903,0.006322,0.209310924,0.241088632,0.027812,0.006378,0.182734,51.1947,2.5864,6.0439,47.67064514,0.044815368,0.877735164,1106.069238,7.720333523,-0.067255864,1,2,Low Risk
1.066313222,0.623101,0.009966,0.126466983,0.424941304,0.064146,0.113516,0.25517,78.242,3.7796,2.1287,0.0,0.019587311,0.0,0.0,0.0,0.0,1,2,Low Risk
1.628503828,0.456332,0.016591,0.111411283,4.531499578,0.066381,0.102525,0.290136,86.8299,3.7404,2.2962,0.0,0.005688388,0.0,0.0,0.0,0.0,1,2,Low Risk
3.706456554,0.387844,0.020008,0.258600695,0.24871264,0.022536,0.015811,0.075399,168.3707,5.5485,2.7741,38.29349502,0.025675444,0.0,190.5269115,3.131716231,-0.138002396,1,2,Low Risk
0.87500561,0.86348,0.012142,0.322690214,0.04087901,0.024891,0.092692,0.081628,372.5581,10.4671,0.8346,70.84393234,0.013920445,0.0,41.29915083,4.339425385,-0.010999012,0,2,Low Risk
0.943590324,0.728905,0.008074,0.326720316,0.46734277,0.067149,0.165547,0.188203,67.8193,3.6125,9.2253,0.0,0.024480694,0.0,0.0,0.0,0.0,0,2,Low Risk
1.929407526,0.838995,0.009796,0.290716345,0.0,0.073938,0.290593,0.327262,19.1429,58.0924,5.28,0.0,0.001157395,0.0,0.0,0.0,0.0,1,2,Low Risk
3.051602385,0.313568,0.010231,0.782257027,2.454599504,0.039671,0.069769,0.35921,-101.0534,13.6159,5.6307,31.75577881,-0.006282633,0.0,50.22092396,3.422852054,-0.297264151,0,2,Low Risk
1.552320448,0.389621,0.012489,0.356800441,1.010808342,0.152318,0.195023,0.317267,20.1928,8.6243,5.3513,0.0,0.050252623,0.0,0.0,0.0,0.0,1,2,Low Risk
1.971065977,0.632524,0.014941,0.332294949,0.748975515,0.095664,0.193961,0.237588,58.033,1.8296,23.8904,0.0,0.012779959,0.0,0.0,0.0,0.0,1,2,Low Risk
1.94514157,0.478853,0.012955,0.211767782,0.697376511,0.103187,0.148534,0.26641,82.6661,5.9134,3.1782,0.0,0.023716763,0.0,0.0,0.0,0.0,1,2,Low Risk
1.6947657,0.636994,0.011896,0.229750683,0.306799229,0.085197,0.106374,0.155206,109.7618,12.2549,2.6797,0.0,0.067876598,0.0,0.0,0.0,0.0,1,2,Low Risk
6.283117477,0.368412,0.014481,0.654267903,0.636988241,0.040664,0.039519,0.231263,175.1806,11.0122,1.6597,55.1230111,0.002515822,1.0,159.8563125,6.344281702,-0.007129208,1,2,Low Risk
2.084144788,0.593408,0.01497,0.357132009,0.152097509,0.030077,0.035486,0.177826,322.801,11.0885,0.9459,68.28875311,0.020655228,0.150901071,109.5288869,3.906918384,-0.023208184,1,2,Low Risk
2.618121829,0.611444,0.00522,0.13160668,0.646046182,0.129744,0.266261,0.092481,0.9954,78.0936,23.8103,0.0,0.049450874,0.0,0.0,0.0,0.0,1,2,Low Risk
0.138892164,0.748604,0.005026,0.104631033,0.10616837,0.029851,0.058747,0.239766,35.2229,5.4334,4.3937,0.0,0.027134593,0.0,0.0,0.0,0.0,0,2,Low Risk
4.332410634,0.543365,0.030383,0.118370703,0.102564264,0.025095,0.028283,0.290264,1988.7736,29.6265,0.1636,103.437339,0.013335713,0.524024537,209.3526112,6.115997796,1.773314543,1,2,Low Risk
1.21097117,0.848596,0.023319,0.327646166,0.032214766,0.016619,0.082853,0.231907,1552.5374,187.5193,0.2055,42.77288341,0.000632945,0.378819245,19.92153877,1.865296386,-0.330658907,0,2,Low Risk
