Stock code,Z-SCORE,Share pledge ratio of controlling shareholders,Pledge ratio of limited sale shares,Pledge ratio of unlimited shares,Stock Volatility,P/E ratio,P/B ratio,Stock price rise and fall in the last year,Annual turnover rate,ST,ROA,ROE,changes in net assets,changes in operating income,Gross profit margin on sales,Net business cycle (days),Turnover rate of accounts receivable (Times),Inventory turnover rate (Times),Total asset turnover rate (Times),Current ratio,Cash ratio,Asset liability ratio,Asset liability ratio (excluding advance receipts),Asset liability ratio (total liabilities - contract liabilities - advance receipts)/(total assets - goodwill - contract liabilities - advance receipts),Current liabilities/total liabilities,Monetary capital/short-term debt,EBITDA/interest bearing debt,EBIT interest cover,EBITDA interest cover,Net cash flow from operations has been negative for three consecutive years,Average cash income ratio in recent three years,Cash income ratio,Ratio of accounts receivable to operating income,Ratio of prepayments to operating income,Ratio of other receivables to total assets,Ratio of construction in progress to total assets,Minority shareholders' equity/owners' equity,The proportion of goodwill in total assets exceeds,Downgrade or negative,audit opinion ,"Company nature (state owned assets 0, others 1)",High deposit and loan of 90p,Company size (LN),Whether there are four major audits,Proportion of independent directors,Equity checks and balances (2-5 large/1 large),"Two positions in one (1 for the same, 0 for the different)",Equity concentration (the first largest shareholder),Total institutional shareholding ratio,Audit fee,Tobin Q,Debt financing costs,Enterprise age,Goodwill impairment ratio,Asset quality index,SG&A Expense,Number of key audit matters,Number of research institutions concerned,Number of research reports (+1 LN),Financial cycle m2/gdp,IsDefault
X00042,17.25330552,0.301828886,0,0.138571821,33.36257797,35.43048295,5.711837319,-0.29226775,1.096977268,0,0.167651,0.156281,1.021163253,0.062448,0.262829,5.7417,12.6851,30.0852,1.0828,0.016987,0.884594801,0.179798,0.178578913,0.178578913,0.929687,1.496465005,3.990378447,0,0,0,1.106835,1.107434,0.080022977,0.003890771,0.005762353,0.193249076,0,0,0,0,1,0,4.097156062,1,0.444444444,1.652144685,0,0.2434,0.172762,130,4.67428954,-0.009933117,6.025,0,1.330617811,0.999706546,2,3.135494216,4.418840608,-0.06737798,0
X00043,1.397991512,0.370447858,0,0.139292995,32.61382757,15.54239994,2.185756775,0.207294264,2.7178464,0,0.069841,0.141617,1.200158363,0.34903,0.231828,88.2054,13.2448,1.7765,0.509,0.011325,0.232781736,0.680442,0.677944189,0.712273135,0.507389,0.73582248,0.160586984,5.1921,6.030910958,0,0.931976333,1.029855,0.099599074,0.044290831,0.020754568,0.009905204,0.144963677,0.047822568,0,0,1,0,4.741026062,1,0.333333333,0.702632078,0,0.2243,0.046687,55,1.239464827,0.018560425,5.005555556,-0.007551778,1.074299788,0.785691403,2,3.526360525,4.394449155,-0.064161221,0
X00044,5.065084271,0.317743452,0,0.104820727,39.77697584,14.21955415,2.249729943,0.097470965,0.995662124,0,0.143265,0.159421,1.106281166,0.307063,0.397813,81.9585,9.3155,2.7833,1.0406,0.025488,0.552039467,0.324425,0.317608299,0.317608299,0.820511,13.77274811,7.078414988,0,0,0,1.169431667,1.154354,0.124223065,0.01289889,0.013313859,0.015320319,0.004189857,0,0,0,1,0,5.110041001,1,0.333333333,2.843168722,0,0.169,0.279647,570,1.778013855,-0.014102493,7.805555556,-0.003676585,0.76854493,0.984828725,2,3.295836866,4.394449155,-0.059095742,0
X00045,2.268872286,0.27507867,0,0.101061832,58.13453704,40.67330483,5.326073467,-0.015301574,3.058922359,0,0.062156,0.131803,1.037801494,0.401812,0.167448,25.1309,1018.3087,2.3603,0.5261,0.006232,0.155929983,0.612987,0.611991326,0.611991326,0.719956,0.4060344,0.342416745,5.4519,10.65559597,0,1.013129333,1.015978,0.001718235,0.013810677,0.001491516,0.062637059,0.207747714,0,0,0,1,0,7.480235164,1,0.428571429,0.478554967,1,0.3965,0.35188,400,2.197046392,0.020041349,7.925,0,0.796619135,0.857031091,2,3.295836866,4.382026635,-0.06737798,0
X00046,8.42333189,0.592085041,0.311544449,0.008955327,44.36950719,50.86204119,5.876154629,0.211555783,6.61029622,0,0.10024,0.117604,1.117640151,0.212739,0.646535,-70.1847,3.6767,0,0.2372,0.011813,0.489594145,0.312123,0.289229853,0.406266087,0.647414,0.828531342,0.446401537,16.2617,16.62830749,0,1.017192333,0.929231,0.187373046,0.030492583,0.043973674,0,0.00674352,0.278799034,0,0,1,0,3.744792921,1,0.375,2.642098787,0,0.1398,0.539555,80,4.174385704,0.019938747,21.94444444,-0.032767254,0.94868888,0.816317328,3,3.258096538,4.356708827,-0.059095742,0
X00047,2.89037434,0,0,0,34.87701475,29.24966811,5.011324578,-0.116539602,3.330384522,0,0.103189,0.176699,1.200698952,0.082621,0.349367,17.0575,4.2745,6.2328,0.3455,0.007957,0.340906237,0.527949,0.520770825,0.604636925,0.788213,0.570787385,0.377738269,8.188,11.24244454,0,1.032844333,1.084456,0.188511936,0.022816972,0.030693734,0.177748286,0.149209609,0.136627191,0,0,0,0,4.405395019,1,0.333333333,1.445371398,0,0.2256,0.395465,125,2.299598055,0.022224299,4.680555556,0.136855391,1.087734264,1.044121283,3,3.218875825,4.356708827,0.096386832,0
X00048,5.617211368,0.046544581,0,0.025514082,28.32413434,34.71175668,6.269653196,-0.138118928,0.827448019,0,0.106865,0.182998,1.21443848,0.21632,0.092745,28.6081,64.5329,8.8179,2.6216,0.012171,0.169827666,0.562588,0.544846026,0.549163314,0.700449,0.542197212,0.664796133,9.5749,13.92242081,0,1.016079667,1.007639,0.018641074,0.017067995,0.029906541,0.031135203,0.078821685,0.007555119,0,0,1,0,6.092164307,1,0.428571429,0.178297373,1,0.5482,0.799073,480,2.880595127,0.023978306,13.09444444,-0.001907504,0.787653603,0.928684929,3,3.33220451,4.33073334,0.028940562,0
X00049,6.567063446,0.370801277,0,0.158432193,57.13278985,50.11355604,7.880962803,-0.234215613,4.606183126,0,0.100422,0.169467,1.186509215,0.171074,0.178556,91.058,6.2491,4.2761,1.4281,0.01592,0.106733958,0.524961,0.505649559,0.505649559,0.879754,0.259871998,0.535214508,12.907,16.51004002,0,1.013251,1.033558,0.180759561,0.022711344,0.008808869,0,0.001015731,0,0,0,1,0,2.84879848,1,0.4,0.783636688,1,0.4273,0.448582,60,4.235098187,0.021892576,5.525,0,1.394361892,1.05968193,1,2.995732274,4.33073334,0.028940562,0
X00050,2.344958309,0,0,0,83.23745314,59.3831276,2.567660556,0.263155048,6.243374037,0,0.030545,0.051522,1.47792483,0.256556,0.219241,-6.0647,171.0227,7.3058,1.4662,0.007224,0.178717949,0.592982,0.559235653,0.604384948,0.894022,0.947733592,0.489958298,5.5946,16.47039634,0,1.157913667,1.192811,0.006802244,0.043004711,0.033418458,0.053342589,0.015551536,0.068983421,0,0,0,0,4.810506215,1,0.428571429,0.636529191,1,0.3884,0.603111,75,1.627029684,0.007049392,7.533333333,0.250485863,1.239772135,1.079915869,0,2.772588722,4.33073334,0.077211433,0
X00051,6.745515562,0.265215563,0,0,74.38728068,143.4140413,9.768172514,0.59587416,8.138322139,0,0.043768,0.068121,1.364701741,0.01761,0.67853,26.0376,2.9716,61.6891,0.4512,0.014039,0.836933143,0.444735,0.402031444,0.445279698,0.968946,1.598569334,0.226823049,6.2244,8.365242277,0,1.080727667,1.061858,0.341407821,0.009740444,0.01415241,0.037995972,0.089698548,0.090189831,0,0,1,0,4.693051502,0,0.571428571,0.832775375,1,0.2863,0.650851,210,4.697082977,0.019090308,14.61944444,0.023550117,0.759665238,1.166625602,0,2.772588722,4.33073334,0.077211433,0
X00052,4.864958691,0.132444815,0,0,22.8810572,30.20908122,5.814271545,-0.201206794,3.487852944,0,0.096425,0.155897,1.788793057,0.390647,0.2688,100.0476,3.3802,5.596,0.9483,0.021716,1.041678943,0.415291,0.409460213,0.409460213,0.948646,90.60505517,9.733694859,0,0,0,1.025026667,0.9139,0.369016234,0.002501891,0.01538072,0.001157763,0.052039698,0,0,0,1,0,3.653402961,1,0.333333333,0.94697546,0,0.2006,0.377361,95,2.450182041,-0.004356422,2.930555556,0,0.34987157,0.8514248,2,3.218875825,4.317488114,0.017310869,0
X00053,17.30459562,0.080525597,0.065000614,0,48.93241801,51.46100775,9.369731348,-0.075447658,13.54213415,0,0.119164,0.130447,2.201439934,0.373906,0.67329,39.6121,3.9716,47.0405,0.6049,0.08511,6.902835023,0.159916,0.158601039,0.158601039,0.597554,86.02630868,1.681311114,76.6621,85.24759342,0,0.916368333,0.995568,0.281716987,0.005314822,0.003485565,0,0,0,0,0,1,0,2.979415313,1,0.428571429,0.71408791,0,0.3891,0.34535,80,4.260477991,0.012131434,1.461111111,0,0.854957242,0.983457748,1,3.17805383,4.317488114,0.048155337,0
X00054,16.54828,0.037470557,0,0.016066828,23.5348763,15.83128036,3.798496185,-0.319839916,2.01889193,0,0.219058,0.230884,1.008350071,-0.152416,0.441089,14.4856,119.0672,8.5475,0.7911,0.045266,3.814714012,0.137755,0.092948195,0.092948195,0.917138,726.654201,380.6802719,0,0,0,1.171033,1.104435,0.008788275,0.003802598,0.000207068,0.000192309,0,0,0,0,1,0,3.127069367,1,0.333333333,1.911670157,0,0.212,0.043909,70,3.276370168,-0.054426202,10.6,0,1.014282861,1.075075664,2,3.295836866,4.290459441,0.028940562,0
X00055,3.135099506,0.584945131,0,0,25.37715952,37.22991062,5.580942615,-0.25944184,3.015988036,0,0.113039,0.157485,1.157461661,0.308617,0.334122,103.529,3.2682,5.8275,0.7636,0.014354,0.309294786,0.601226,0.599628462,0.763516025,0.549708,0.622352727,0.285672381,6.6545,8.042572931,0,1.050355667,1.059118,0.334771572,0.031308502,0.02675008,0.000286286,0.201860841,0.213792017,0,0,1,0,4.302664537,1,0.333333333,0.262682953,1,0.3809,0.197232,210,2.3625175,0.025120876,6.45,0.030251376,0.941528354,1.082959756,1,3.218875825,4.290459441,0.017310869,0
X00056,6.279895509,0.020709167,0,0.006288648,68.12381614,136.8190317,13.99384628,1.141327456,9.025354414,0,0.055158,0.121229,1.537426941,0.251532,0.22254,96.2272,3.1482,2.5634,0.6814,0.015445,0.493591786,0.610093,0.593843234,0.593843234,0.899409,4.503093724,0.625814872,31.9708,37.660177,0,1.013923,0.942426,0.36244301,0.014907627,0.022095635,0.009904519,0.062777465,0,0,0,1,0,6.060060394,1,0.375,0.535779483,1,0.3037,0.50599,180,5.664803962,0.010837616,10.16388889,0,0.990584375,1.209831787,2,3.555348061,4.276666119,-0.06737798,0
X00057,3.586627188,0.349711444,0,0.155993216,55.1605515,27.81184901,3.779283202,0.431752178,5.282408031,0,0.090648,0.147498,1.196360947,0.245732,0.285144,76.7292,2.6754,14.9402,0.8207,0.016947,0.450670938,0.539563,0.524474766,0.524474766,0.834495,3.190494506,0.662288774,22.6863,27.00602423,0,0.910342,0.883648,0.440202531,0.020082786,0.025922866,0.024689642,0,0,0,0,1,0,4.681157615,1,0.444444444,0.888157571,0,0.2765,0.242031,210,2.273360127,0.007318078,3.933333333,0,0.883678174,0.967602523,3,3.258096538,4.276666119,-0.06737798,0
X00058,2.325169027,0.423639253,0,0.11259838,60.64247838,128.6735034,2.777374005,-0.539821132,2.704112867,0,0.031139,0.02402,0.832247506,0.018511,0.597519,383.4945,2.9124,1.0853,0.5468,0.010936,0.191096774,0.594233,0.592241858,0.596340184,0.773655,0.343379259,0.178960666,2.1833,4.78429234,0,0.930445333,0.907123,0.3718351,0.011546139,0.004146104,0.07830342,0.032574077,0.006838897,0,0,1,0,4.641260159,1,0.333333333,0.905666244,1,0.2658,0.111863,160,1.928623289,0.028199218,15.825,0,0.993243675,1.100152234,2,3.218875825,4.262679877,-0.059095742,0
X00059,8.265834915,0.334574065,0,0,33.93795823,41.31172137,4.637480576,-0.048386441,2.751015177,0,0.093634,0.111934,1.064129927,0.108659,0.412471,91.8498,14.6265,2.6792,0.6395,0.012093,0.285370531,0.268339,0.25754384,0.257627902,0.862347,2.258415842,2.490275626,40.0498,53.74088155,0,1.126793,1.131687,0.070284522,0.013540365,0.007095707,0.041237736,0.051346149,0.000321551,0,0,0,0,3.11974214,1,0.333333333,0.17704551,0,0.4463,0.690594,75,3.377796532,0.009838765,15.90277778,0,0.905865703,1.017644515,0,2.995732274,4.262679877,0.096386832,0
X00060,6.011431943,0.25599774,0,0,32.02821862,23.02006971,2.839489396,-0.108421625,2.079935876,0,0.104889,0.121901,1.034194093,0.060893,0.310662,136.2101,25.709,2.1347,0.7983,0.023021,0.200640824,0.281663,0.254303132,0.255969057,0.964351,0.633255778,1.584390906,0,0,0,1.163718,1.17366,0.04268724,0.007109575,0.003233719,0.015265614,0.02713197,0.006269513,0,0,1,0,3.742453696,1,0.428571429,0.345334969,1,0.4995,0.724487,115,2.211082136,-0.009767403,5.830555556,0,1.151934157,0.950824,0,3.135494216,4.234106505,0.096386832,0
X00061,18.91980536,0.34285705,0,0.052319092,42.76248076,42.98012204,3.025490389,-0.471537535,4.44162236,0,0.065192,0.073337,1.090694658,0.026129,0.385584,169.2263,9.2179,1.7862,0.4556,0.064671,3.570269534,0.093611,0.084221544,0.111499301,0.9036,405.3208736,122.2008458,0,0,0,1.006994333,1.049566,0.095342456,0.010017741,0.008203091,0.010745287,0.003198205,0.242136843,0,0,1,0,4.822041035,1,0.333333333,2.576271468,1,0.1257,0.625845,160,2.824429421,-0.058188925,11.58333333,0,0.994383315,1.065905409,3,3.258096538,4.219507705,0.028940562,0
X00062,5.548821306,0,0,0.011982109,46.68561197,46.34734062,5.740622575,1.12730839,2.709096024,0,0.081816,0.121065,1.010380688,-0.056733,0.395064,125.1956,5.5358,3.6706,0.5154,0.015299,0.750975488,0.438083,0.426800365,0.428563213,0.720695,1.307217748,0.55711382,62.5389,83.80250374,0,1.073350333,1.02401,0.187600913,0.008716977,0.013702678,0.061272159,-0.00016721,0.004032428,0,0,1,0,5.951257603,0,0.333333333,1.659635695,0,0.196,0.583738,426,3.41469715,0.029364566,27.55833333,0,0.866910759,1.026625948,1,3.135494216,4.204692619,0.048155337,0
X00063,4.150704612,0.201367632,0,0.086715346,42.87767178,19.22809081,3.19951477,0.733706042,1.507570539,0,0.103099,0.167602,1.104806985,0.080551,0.236657,66.8005,8.7289,5.2608,1.1942,0.014467,0.669624679,0.469019,0.452115459,0.452115459,0.933541,12.80818004,3.255644412,0,0,0,0.981735667,1.013165,0.108849534,0.003294792,0.005056964,0.031004062,0.006610902,0,0,0,1,0,4.400684878,1,0.333333333,0.722807236,0,0.4306,0.869006,115,2.090516359,-0.000414047,5.944444444,0,1.032214718,1.187947243,1,2.890371758,4.204692619,-0.064161221,0
X00064,17.72149603,0.180574705,0,0.141269009,45.23391473,74.45023023,24.16320228,1.538031298,6.315818364,0,0.203839,0.307118,1.479775383,0.682733,0.513812,205.6494,11.0217,1.7244,0.6103,0.015564,0.720477082,0.419228,0.196064443,0.213644039,0.860109,100.1918597,17.41496629,145.0426,171.9132345,0,1.132510333,1.247765,0.082596643,0.046016689,0.004158484,0.023072863,-0.000600357,0.059443267,0,0,1,0,3.048240107,0,0.4,1.125950464,0,0.2817,0.17679,20,11.54581307,0.00280361,3.35,-0.010475726,0.898614795,1.222908026,3,3.135494216,4.189654742,0.048155337,0
X00065,28.85915493,0.258097067,0,0,47.48172449,74.05876371,5.087581146,-0.256694743,4.737133901,0,0.076397,0.090077,1.934495983,0.058587,0.444534,329.7712,1.4617,1.8367,0.4154,0.074792,1.619135925,0.097375,0.091396444,0.094751327,0.954517,9650.618415,40.56873781,0,0,0,0.95212,1.05946,0.6871726,0.021141449,0.018474901,3.61626E-05,0.026872862,0.03517425,0,0,1,0,3.278595232,1,0.333333333,0.426395228,0,0.3556,0.485501,75,4.514417124,-0.000750882,6.822222222,0.009103342,1.127475211,1.06475383,0,2.890371758,4.189654742,0.096386832,0
X00066,23.17811347,0.451345258,0,0.124376248,64.88250727,90.78933316,23.02794071,-0.276717372,3.547967343,0,0.247367,0.279402,1.338993433,0.331851,0.460572,-27.3354,39.7321,78.9393,0.6935,0.016339,1.350622173,0.365364,0.362791497,0.366525794,0.345186,5.070780152,4.271392399,57.4793,68.42056284,0,1.004077667,1.000667,0.026436259,0.008313288,0.011198441,0.040139278,0.083894278,0.010147229,0,0,1,0,3.902934605,1,0.428571429,0.446296068,0,0.3375,0.630872,120,13.24334588,0.012716372,25.16666667,0,1.31057363,0.859219427,1,3.33220451,4.17438727,-0.06737798,0
X00067,2.516084879,0,0,0.30983889,33.66387244,12.05593658,2.297298251,0.243472134,3.084220772,0,0.133773,0.197307,1.11381496,0.087921,0.423692,67.5979,8.3994,3.1387,0.4847,0.009348,0.314753594,0.457578,0.454848003,0.581928966,0.706739,0.87752931,0.692314532,27.8164,36.40604997,0,0.841169333,0.921947,0.140537107,0.04286589,0.001742923,0.063763182,0.01428411,0.217285307,0,0,1,0,5.558478496,1,0.333333333,1.723862244,0,0.205,0.209013,200,1.66303072,0.01039543,8.461111111,0.051535254,1.057176483,1.086030194,2,3.044522438,4.17438727,-0.064161221,0
X00068,22.5446994,0.006373178,0,0.00610083,46.22640789,55.83951547,7.222490591,0.284194653,7.766383251,0,0.120086,0.131427,1.084654125,-0.006489,0.787777,117.3215,4.1561,2.5837,0.5055,0.034734,1.892981789,0.164425,0.161210584,0.180910896,0.819975,17.70115434,33.85503956,0,0,0,0.922843667,0.968832,0.23833248,0.006664512,0.027494111,0.039029251,0.031703956,0.108477764,0,0,1,0,3.55674105,1,0.333333333,0.409746419,1,0.2652,0.129163,145,5.883280669,-0.020400604,11.16666667,0,0.89742921,0.983850591,2,2.995732274,4.17438727,0.048155337,0
X00069,3.647847031,0.117649714,0,0.055469204,53.9240048,13.58123976,3.000807021,-0.488422406,5.052277999,0,0.116329,0.219138,1.218067167,0.255843,0.371614,126.9958,2.6694,5.0914,0.9926,0.016933,0.331047292,0.510324,0.503859888,0.505995082,0.934508,2.216137149,1.43794707,7519.529,8166.701404,0,0.881526,0.917382,0.430639191,0.005361824,0.015110501,0.008583926,0.022049205,0.004164816,0,0,1,0,5.57407613,1,0.375,0.341525111,0,0.3713,0.231597,130,1.814003545,-0.009159285,10.61388889,0.003649702,1.173100062,0.673804123,2,3.135494216,4.158883083,-0.059095742,0
X00070,2.970802556,0.561138782,0,0.260658452,45.34861209,30.4299762,2.219283661,0.132612081,3.066731748,0,0.067449,0.071941,1.043522975,0.125718,0.195227,90.6657,6.6953,3.8908,1.0799,0.015329,0.355313103,0.463081,0.412664585,0.536204659,0.924153,1.900918099,1.05994279,87.6816,109.7080881,0,1.144268,1.157186,0.163834021,0.012408153,0.003116734,0.002838809,0.160007138,0.210620162,0,0,1,0,6.498740667,1,0.428571429,0.263421599,0,0.4645,0.677962,236,1.446859009,-0.009500548,22.15833333,0,0.829733964,1.079776274,2,2.944438979,4.158883083,-0.06737798,0
X00071,2.968587465,0.304837708,0,0.143772979,34.54683597,78.41169166,4.549703205,0.504493077,4.869880624,0,0.056396,0.05765,1.104406677,0.113306,0.096519,12.0846,145.4443,16.1842,1.2149,0.004166,0.191781784,0.556057,0.555744541,0.583990342,0.769175,0.531119374,0.255092697,3.681,7.045022138,0,1.032663333,1.002298,0.004632605,0.001863894,0.020117763,0.068469355,0.104715991,0.048332849,0,0,0,0,6.365706803,1,0.333333333,0.728333384,0,0.3852,0.61099,300,2.156934647,0.026193143,16.34166667,0.002232421,1.077371573,1.095625406,3,3.258096538,4.143134726,-0.064161221,0
X00072,15.04836099,0.337450206,0,0.117228705,39.13079088,17.87324301,3.414455445,0.282951211,4.000277474,0,0.183723,0.201705,1.219701925,0.075462,0.62615,104.7979,5.8747,4.1039,1.0081,0.058216,3.664958489,0.142016,0.135458006,0.135458006,0.864644,47.91598337,22.13310032,0,0,0,1.055646,1.080304,0.133532708,0.009448586,0.006040055,0.014490626,-0.004398545,0,0,0,1,0,3.738027158,1,0.444444444,0.469893482,0,0.3474,0.485983,75,2.963739685,-0.017591953,11.43888889,0,0.979133074,1.14079345,1,3.258096538,4.143134726,-0.064161221,0
X00073,4.90216138,0.102014857,0,0,63.29601825,21.34121255,7.437080607,-0.128663582,14.15511225,0,0.237838,0.394599,1.422977924,1.091496,0.712478,93.2141,32.3573,2.5781,0.4171,0.013184,0.507344598,0.482906,0.475807747,0.494418584,0.548614,0.996542863,0.704995228,32.8646,35.8156398,0,0.840137667,0.856078,0.053503185,0.010239573,0.005155984,0.031870257,0.207646178,0.037132174,0,0,1,0,4.719028581,1,0.428571429,0.268348592,0,0.3581,0.439115,180.2,3.362540566,0.017649943,6.333333333,0,0.919867869,0.552623239,0,2.944438979,4.143134726,0.096386832,0
X00074,13.91319216,0.522470299,0,0,49.60341632,70.9726523,6.203762122,-0.262709167,4.027977899,0,0.063424,0.070512,1.641600899,0.100601,0.294504,98.5535,3.7995,4.1698,0.5519,0.044202,2.82382148,0.160251,0.158612028,0.160331665,0.952887,268.7123605,27.46711138,0,0,0,1.01882,0.983415,0.306755451,0.00475018,0.014050596,0.016318105,0.020795064,0.010704612,0,0,1,0,3.874466842,1,0.4,0.475411,1,0.4244,0.173672,65,3.452623855,-0.048306514,7.161111111,-0.027738637,0.754090603,0.980529522,0,2.302585093,4.143134726,0.096386832,0
X00075,4.257017389,0.316622691,0,0,18.09942456,23.11482581,2.588152908,-0.116778744,2.602111986,0,0.086465,0.111231,1.0302709,0.241388,0.226223,97.9609,6.8749,5.3702,0.7427,0.01307,0.384817209,0.343895,0.340766128,0.340766128,0.972826,1.044505677,1.085780671,52.3381,82.56291039,0,1.019376667,0.998106,0.169318605,0.024615074,0.006337513,0.130717307,0.005096807,0,0,0,1,0,3.780535642,1,0.428571429,0.90207015,0,0.2324,0.339903,0,1.998238418,0.023179256,9.938888889,0,1.541606637,0.973852315,2,3.17805383,4.127134385,0.017310869,0
X00076,6.509352577,0.067048394,0,0.033655949,33.70331528,28.50037594,4.592773463,0.088978094,0.849084002,0,0.114932,0.155868,1.046975639,-0.046096,0.377448,-16.8096,17.4752,6.2539,0.9563,0.020153,1.557454572,0.386469,0.376453916,0.376453916,0.990769,0.912813634,3.547593488,54.2471,64.36352072,0,1.085881,1.083963,0.054739168,0.00278509,0.00386542,0.001044248,0.00057047,0,0,0,1,0,4.449739268,1,0.333333333,0.916841862,0,0.4605,0.556808,105,3.049801276,0.010265586,4.366666667,0,1.247985561,1.037397311,2,2.995732274,4.127134385,0.048155337,0
X00077,2.830154801,0,0,0,41.91709584,23.9436843,3.915168803,-0.343161683,7.279968549,0,0.117785,0.227241,2.23350191,0.21699,0.220389,-19.4674,44.3856,138.2467,0.6455,0.006205,0.277720773,0.554365,0.535987882,0.535987882,0.631959,0.445853753,0.3134977,12.0003,15.20330865,0,1.204681,1.214372,0.022546912,0.022549047,0.063175483,0.286659334,0.013807016,0,0,0,1,0,5.156607244,1,0.333333333,0.159578775,0,0.6312,0.23773,147,2.277396561,0.018690251,1.594444444,0,0.847654801,0.899892651,0,2.708050201,4.127134385,0.096386832,0
X00078,16.58959168,0.651504012,0,0.279825155,54.72467496,25.45115868,4.99544868,-0.299620715,5.454514504,0,0.153673,0.202345,1.141661957,0.012626,0.484724,119.4272,2.9663,4.9156,0.4467,0.044903,2.984303529,0.162058,0.152526322,0.157642233,0.995959,9650.618415,0,0,0,0,1.006576,0.940297,0.366104914,0.002245243,0.014303735,0.039323853,0.040705341,0.032087652,0,0,1,0,2.629625271,1,0.428571429,0.974865576,0,0.3316,0.229314,56,4.022373015,-0.010359681,4.166666667,0,2.198772977,0.876470237,2,3.091042453,4.094344562,0.048155337,0
X00079,2.554771487,0.03886017,0,0.027678282,60.25227964,40.8754857,3.005391457,-0.310808142,8.269202166,0,0.057671,0.099365,2.168858356,1.396107,0.195014,204.7288,3.8234,2.2226,0.591,0.018514,0.387504418,0.538172,0.527869699,0.551107386,0.652372,0.706377741,0.196875023,3.3559,4.089603764,0,0.420010667,0.370793,0.316377312,0.065653363,0.004368193,0.077397654,0.076744018,0.041245388,0,0,1,0,4.741894814,1,0.333333333,0.982086053,0,0.1115,0.367647,70,1.836520941,0.024159965,13.01666667,0,0.867634759,0.676867544,3,3.044522438,4.094344562,0.028940562,0
X00080,2.507688888,0.979850201,0,0,34.43099353,25.70494377,2.792266339,0.012002866,3.019210835,0,0.068012,0.11076,1.135791916,0.437615,0.34699,93.2296,3.7177,3.1878,0.6272,0.011451,0.365574255,0.525719,0.513496822,0.578503808,0.943764,0.855664916,0.335404632,13.4798,17.91136034,0,1.033025333,1.06226,0.323750786,0.04657643,0.014521235,0.025368936,0.015070825,0.109547965,0,0,1,0,4.058363581,1,0.428571429,1.078888012,0,0.2442,0.541239,135,1.785201424,0.012143031,5.455555556,0,1.094841838,0.999561002,2,2.995732274,4.094344562,0.017310869,0
